cpp_line	cpp_opcode	cpp_value	cpp_status	cpp_connection	rust_const	notes
1934	SMSG_QUERY_GAME_OBJECT_RESPONSE	0x2915	STATUS_NEVER	CONNECTION_TYPE_REALM	QueryGameObjectResponse	-
1935	SMSG_QUERY_GARRISON_PET_NAME_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1936	SMSG_QUERY_GUILD_FOLLOW_INFO_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1937	SMSG_QUERY_GUILD_INFO_RESPONSE	0x29E6	STATUS_NEVER	CONNECTION_TYPE_REALM	QueryGuildInfoResponse	-
1938	SMSG_QUERY_ITEM_TEXT_RESPONSE	0x291E	STATUS_NEVER	CONNECTION_TYPE_REALM	QueryItemTextResponse	-
1939	SMSG_QUERY_NPC_TEXT_RESPONSE	0x2916	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QueryNpcTextResponse	-
1940	SMSG_QUERY_PAGE_TEXT_RESPONSE	0x2917	STATUS_NEVER	CONNECTION_TYPE_REALM	QueryPageTextResponse	-
1941	SMSG_QUERY_PETITION_RESPONSE	0x291B	STATUS_NEVER	CONNECTION_TYPE_REALM	QueryPetitionResponse	-
1942	SMSG_QUERY_PET_NAME_RESPONSE	0x2919	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QueryPetNameResponse	-
1943	SMSG_QUERY_PLAYER_NAME_BY_COMMUNITY_ID_RESPONSE	0x3002	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	QueryPlayerNameByCommunityIdResponse	-
1944	SMSG_QUERY_PLAYER_NAMES_RESPONSE	0x301B	STATUS_NEVER	CONNECTION_TYPE_REALM	QueryPlayerNamesResponse	-
1945	SMSG_QUERY_QUEST_INFO_RESPONSE	0x2A96	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QueryQuestInfoResponse	-
1946	SMSG_QUERY_REALM_GUILD_MASTER_INFO_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1947	SMSG_QUERY_TIME_RESPONSE	0x26E4	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QueryTimeResponse	-
1948	SMSG_QUEST_COMPLETION_NPC_RESPONSE	0x2A81	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QuestCompletionNpcResponse	-
1949	SMSG_QUEST_CONFIRM_ACCEPT	0x2A8F	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestConfirmAccept	-
1950	SMSG_QUEST_FORCE_REMOVED	0x2A9C	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestForceRemoved	-
1951	SMSG_QUEST_GIVER_INVALID_QUEST	0x2A85	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestGiverInvalidQuest	-
1952	SMSG_QUEST_GIVER_OFFER_REWARD_MESSAGE	0x2A94	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestGiverOfferRewardMessage	-
1953	SMSG_QUEST_GIVER_QUEST_COMPLETE	0x2A83	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestGiverQuestComplete	-
1954	SMSG_QUEST_GIVER_QUEST_DETAILS	0x2A92	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestGiverQuestDetails	-
1955	SMSG_QUEST_GIVER_QUEST_FAILED	0x2A86	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestGiverQuestFailed	-
1956	SMSG_QUEST_GIVER_QUEST_LIST_MESSAGE	0x2A9A	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestGiverQuestListMessage	-
1957	SMSG_QUEST_GIVER_REQUEST_ITEMS	0x2A93	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestGiverRequestItems	-
1958	SMSG_QUEST_GIVER_STATUS	0x2A9B	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QuestGiverStatus	-
1959	SMSG_QUEST_GIVER_STATUS_MULTIPLE	0x2A91	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QuestGiverStatusMultiple	-
1960	SMSG_QUEST_ITEM_USABILITY_RESPONSE	0x2A82	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	QuestItemUsabilityResponse	-
1961	SMSG_QUEST_LOG_FULL	0x2A87	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestLogFull	-
1962	SMSG_QUEST_NON_LOG_UPDATE_COMPLETE	0x2A88	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	QuestNonLogUpdateComplete	-
1963	SMSG_QUEST_POI_QUERY_RESPONSE	0x2A9D	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestPoiQueryResponse	-
1964	SMSG_QUEST_POI_UPDATE_RESPONSE	0x2A9F	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	QuestPoiUpdateResponse	-
1965	SMSG_QUEST_PUSH_RESULT	0x2A90	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestPushResult	-
1966	SMSG_QUEST_SESSION_INFO_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1967	SMSG_QUEST_SESSION_READY_CHECK	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1968	SMSG_QUEST_SESSION_READY_CHECK_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1969	SMSG_QUEST_SESSION_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1970	SMSG_QUEST_UPDATE_ADD_CREDIT	0x2A8C	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QuestUpdateAddCredit	-
1971	SMSG_QUEST_UPDATE_ADD_CREDIT_SIMPLE	0x2A8D	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QuestUpdateAddCreditSimple	-
1972	SMSG_QUEST_UPDATE_ADD_PVP_CREDIT	0x2A8E	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	QuestUpdateAddPvpCredit	-
1973	SMSG_QUEST_UPDATE_COMPLETE	0x2A89	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestUpdateComplete	-
1974	SMSG_QUEST_UPDATE_FAILED	0x2A8A	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	QuestUpdateFailed	-
1975	SMSG_QUEST_UPDATE_FAILED_TIMER	0x2A8B	STATUS_NEVER	CONNECTION_TYPE_REALM	QuestUpdateFailedTimer	-
1976	SMSG_QUEUE_SUMMARY_UPDATE	0x2814	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	QueueSummaryUpdate	-
1977	SMSG_RAF_ACCOUNT_INFO	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1978	SMSG_RAF_ACTIVITY_STATE_CHANGED	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1979	SMSG_RAF_DEBUG_FRIEND_MONTHS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1980	SMSG_RAID_DIFFICULTY_SET	0x27AD	STATUS_NEVER	CONNECTION_TYPE_REALM	RaidDifficultySet	-
1981	SMSG_RAID_GROUP_ONLY	0x27AF	STATUS_NEVER	CONNECTION_TYPE_REALM	RaidGroupOnly	-
1982	SMSG_RAID_INSTANCE_MESSAGE	0x2BB4	STATUS_NEVER	CONNECTION_TYPE_REALM	RaidInstanceMessage	-
1983	SMSG_RAID_MARKERS_CHANGED	0x25A0	STATUS_NEVER	CONNECTION_TYPE_REALM	RaidMarkersChanged	-
1984	SMSG_RANDOM_ROLL	0x2630	STATUS_NEVER	CONNECTION_TYPE_REALM	RandomRoll	-
1985	SMSG_RATED_PVP_INFO	0x2931	STATUS_NEVER	CONNECTION_TYPE_REALM	RatedPvpInfo	-
1986	SMSG_READY_CHECK_COMPLETED	0x25F8	STATUS_NEVER	CONNECTION_TYPE_REALM	ReadyCheckCompleted	-
1987	SMSG_READY_CHECK_RESPONSE	0x25F7	STATUS_NEVER	CONNECTION_TYPE_REALM	ReadyCheckResponse	-
1988	SMSG_READY_CHECK_STARTED	0x25F6	STATUS_NEVER	CONNECTION_TYPE_REALM	ReadyCheckStarted	-
1989	SMSG_READ_ITEM_RESULT_FAILED	0x27A9	STATUS_NEVER	CONNECTION_TYPE_REALM	ReadItemResultFailed	-
1990	SMSG_READ_ITEM_RESULT_OK	0x27A1	STATUS_NEVER	CONNECTION_TYPE_REALM	ReadItemResultOk	-
1991	SMSG_REALM_LOOKUP_INFO	0x27CC	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	RealmLookupInfo	-
1992	SMSG_REALM_QUERY_RESPONSE	0x2913	STATUS_NEVER	CONNECTION_TYPE_REALM	RealmQueryResponse	-
1993	SMSG_REATTACH_RESURRECT	0x274B	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ReattachResurrect	-
1994	SMSG_RECEIVE_PING_UNIT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1995	SMSG_RECEIVE_PING_WORLD_POINT	0xBADD	STATUS_NEVER	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1996	SMSG_RECRAFT_ITEM_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
1997	SMSG_RECRUIT_A_FRIEND_FAILURE	0x26C1	STATUS_NEVER	CONNECTION_TYPE_REALM	RecruitAFriendFailure	-
1998	SMSG_REFER_A_FRIEND_EXPIRED	0x2723	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ReferAFriendExpired	-
1999	SMSG_REFRESH_COMPONENT	0x2651	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	RefreshComponent	-
2000	SMSG_REFRESH_SPELL_HISTORY	0x2C29	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	RefreshSpellHistory	-
2001	SMSG_REMOVE_ITEM_PASSIVE	0x25AB	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	RemoveItemPassive	-
2002	SMSG_REMOVE_SPELL_FROM_ACTION_BAR	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2003	SMSG_REPLACE_TROPHY_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2004	SMSG_REPORT_PVP_PLAYER_AFK_RESULT	0x3001	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ReportPvpPlayerAfkResult	-
2005	SMSG_REQUEST_CEMETERY_LIST_RESPONSE	0x258F	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	RequestCemeteryListResponse	-
2006	SMSG_REQUEST_PVP_REWARDS_RESPONSE	0x2939	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	RequestPvpRewardsResponse	-
2007	SMSG_REQUEST_SCHEDULED_PVP_INFO_RESPONSE	0x293A	STATUS_NEVER	CONNECTION_TYPE_REALM	RequestScheduledPvpInfoResponse	-
2008	SMSG_RESET_COMPRESSION_CONTEXT	0x304F	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ResetCompressionContext	-
2009	SMSG_RESET_FAILED_NOTIFY	0x26B7	STATUS_NEVER	CONNECTION_TYPE_REALM	ResetFailedNotify	-
2010	SMSG_RESET_LAST_LOADED_CONFIG_CVARS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2011	SMSG_RESET_QUEST_POI	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2012	SMSG_RESET_RANGED_COMBAT_TIMER	0x2949	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ResetRangedCombatTimer	-
2013	SMSG_RESET_WEEKLY_CURRENCY	0x2575	STATUS_NEVER	CONNECTION_TYPE_REALM	ResetWeeklyCurrency	-
2014	SMSG_RESPEC_WIPE_CONFIRM	0x2612	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	RespecWipeConfirm	-
2015	SMSG_RESPOND_INSPECT_ACHIEVEMENTS	0x2572	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	RespondInspectAchievements	-
2016	SMSG_RESPONSE_PERK_PENDING_REWARDS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2017	SMSG_RESPONSE_PERK_RECENT_PURCHASES	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2018	SMSG_RESTART_GLOBAL_COOLDOWN	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2019	SMSG_RESTRICTED_ACCOUNT_WARNING	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2020	SMSG_RESUME_CAST	0x2C38	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ResumeCast	-
2021	SMSG_RESUME_CAST_BAR	0x2C3B	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ResumeCastBar	-
2022	SMSG_RESUME_COMMS	0x304B	STATUS_NEVER	CONNECTION_TYPE_REALM	ResumeComms	-
2023	SMSG_RESUME_TOKEN	0x25A9	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ResumeToken	-
2024	SMSG_RESURRECT_REQUEST	0x257E	STATUS_NEVER	CONNECTION_TYPE_REALM	ResurrectRequest	-
2025	SMSG_RESYNC_RUNES	0x2C5C	STATUS_NEVER	CONNECTION_TYPE_REALM	ResyncRunes	-
2026	SMSG_RETURNING_PLAYER_PROMPT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2027	SMSG_RETURN_APPLICANT_LIST	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2028	SMSG_RETURN_RECRUITING_CLUBS	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2029	SMSG_ROLE_CHANGED_INFORM	0x258A	STATUS_NEVER	CONNECTION_TYPE_REALM	RoleChangedInform	-
2030	SMSG_ROLE_CHOSEN	0x2A39	STATUS_NEVER	CONNECTION_TYPE_REALM	RoleChosen	-
2031	SMSG_ROLE_POLL_INFORM	0x258B	STATUS_NEVER	CONNECTION_TYPE_REALM	RolePollInform	-
2032	SMSG_RUNEFORGE_LEGENDARY_CRAFTING_OPEN_NPC	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2033	SMSG_RUNE_REGEN_DEBUG	0x25B6	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	RuneRegenDebug	-
2034	SMSG_SCENARIO_COMPLETED	0x27EE	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ScenarioCompleted	-
2035	SMSG_SCENARIO_POIS	0x2633	STATUS_NEVER	CONNECTION_TYPE_REALM	ScenarioPois	-
2036	SMSG_SCENARIO_PROGRESS_UPDATE	0x262C	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ScenarioProgressUpdate	-
2037	SMSG_SCENARIO_SHOW_CRITERIA	0x2804	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	ScenarioShowCriteria	-
2038	SMSG_SCENARIO_STATE	0x262B	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ScenarioState	-
2039	SMSG_SCENARIO_UI_UPDATE	0x2803	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	ScenarioUiUpdate	-
2040	SMSG_SCENARIO_VACATE	0x27AA	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	ScenarioVacate	-
2041	SMSG_SCENE_OBJECT_EVENT	0x25E2	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SceneObjectEvent	-
2042	SMSG_SCENE_OBJECT_PET_BATTLE_FINAL_ROUND	0x25E7	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SceneObjectPetBattleFinalRound	-
2043	SMSG_SCENE_OBJECT_PET_BATTLE_FINISHED	0x25E8	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SceneObjectPetBattleFinished	-
2044	SMSG_SCENE_OBJECT_PET_BATTLE_FIRST_ROUND	0x25E4	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SceneObjectPetBattleFirstRound	-
2045	SMSG_SCENE_OBJECT_PET_BATTLE_INITIAL_UPDATE	0x25E3	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SceneObjectPetBattleInitialUpdate	-
2046	SMSG_SCENE_OBJECT_PET_BATTLE_REPLACEMENTS_MADE	0x25E6	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SceneObjectPetBattleReplacementsMade	-
2047	SMSG_SCENE_OBJECT_PET_BATTLE_ROUND_RESULT	0x25E5	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SceneObjectPetBattleRoundResult	-
2048	SMSG_SCRIPT_CAST	0x2C53	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ScriptCast	-
2049	SMSG_SEASON_INFO	0xBADD	STATUS_NEVER	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2050	SMSG_SELL_RESPONSE	0x26C5	STATUS_NEVER	CONNECTION_TYPE_REALM	SellResponse	-
2051	SMSG_SEND_ITEM_PASSIVES	0x25AC	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SendItemPassives	-
2052	SMSG_SEND_KNOWN_SPELLS	0x2C27	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SendKnownSpells	-
2053	SMSG_SEND_RAID_TARGET_UPDATE_ALL	0x262E	STATUS_NEVER	CONNECTION_TYPE_REALM	SendRaidTargetUpdateAll	-
2054	SMSG_SEND_RAID_TARGET_UPDATE_SINGLE	0x262F	STATUS_NEVER	CONNECTION_TYPE_REALM	SendRaidTargetUpdateSingle	-
2055	SMSG_SEND_SPELL_CHARGES	0x2C2A	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SendSpellCharges	-
2056	SMSG_SEND_SPELL_HISTORY	0x2C28	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SendSpellHistory	-
2057	SMSG_SEND_UNLEARN_SPELLS	0x2C2B	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SendUnlearnSpells	-
2058	SMSG_SERVER_FIRST_ACHIEVEMENTS	0x264E	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ServerFirstAchievements	-
2059	SMSG_SERVER_TIME	0x2682	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ServerTime	-
2060	SMSG_SERVER_TIME_OFFSET	0x2714	STATUS_NEVER	CONNECTION_TYPE_REALM	ServerTimeOffset	-
2061	SMSG_SETUP_COMBAT_LOG_FILE_FLUSH	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2062	SMSG_SETUP_CURRENCY	0x2573	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetupCurrency	-
2063	SMSG_SET_AI_ANIM_KIT	0x2730	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetAiAnimKit	-
2064	SMSG_SET_ANIM_TIER	0x2734	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetAnimTier	-
2065	SMSG_SET_CHR_UPGRADE_TIER	0x25DF	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SetChrUpgradeTier	-
2066	SMSG_SET_CURRENCY	0x2574	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetCurrency	-
2067	SMSG_SET_DF_FAST_LAUNCH_RESULT	0x2A2E	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SetDfFastLaunchResult	-
2068	SMSG_SET_DUNGEON_DIFFICULTY	0x26A4	STATUS_NEVER	CONNECTION_TYPE_REALM	SetDungeonDifficulty	-
2069	SMSG_SET_FACTION_AT_WAR	0x2700	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	SetFactionAtWar	-
2070	SMSG_SET_FACTION_NOT_VISIBLE	0x272B	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetFactionNotVisible	-
2071	SMSG_SET_FACTION_STANDING	0x272C	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetFactionStanding	-
2072	SMSG_SET_FACTION_VISIBLE	0x272A	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetFactionVisible	-
2073	SMSG_SET_FLAT_SPELL_MODIFIER	0x2C33	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetFlatSpellModifier	-
2074	SMSG_SET_FORCED_REACTIONS	0x271D	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetForcedReactions	-
2075	SMSG_SET_ITEM_PURCHASE_DATA	0x259B	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetItemPurchaseData	-
2076	SMSG_SET_LOOT_METHOD_FAILED	0x27D2	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SetLootMethodFailed	-
2077	SMSG_SET_MAX_WEEKLY_QUANTITY	0x259E	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SetMaxWeeklyQuantity	-
2078	SMSG_SET_MELEE_ANIM_KIT	0x2733	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetMeleeAnimKit	-
2079	SMSG_SET_MOVEMENT_ANIM_KIT	0x2732	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetMovementAnimKit	-
2080	SMSG_SET_PCT_SPELL_MODIFIER	0x2C34	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetPctSpellModifier	-
2081	SMSG_SET_PET_SPECIALIZATION	0x2625	STATUS_NEVER	CONNECTION_TYPE_REALM	SetPetSpecialization	-
2082	SMSG_SET_PLAYER_DECLINED_NAMES_RESULT	0x3003	STATUS_NEVER	CONNECTION_TYPE_REALM	SetPlayerDeclinedNamesResult	-
2083	SMSG_SET_PLAY_HOVER_ANIM	0x25BA	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetPlayHoverAnim	-
2084	SMSG_SET_PROFICIENCY	0x2735	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetProficiency	-
2085	SMSG_SET_QUEST_REPLAY_COOLDOWN_OVERRIDE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2086	SMSG_SET_SHIPMENT_READY_RESPONSE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2087	SMSG_SET_SPELL_CHARGES	0x2C26	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetSpellCharges	-
2088	SMSG_SET_TIME_ZONE_INFORMATION	0x2677	STATUS_NEVER	CONNECTION_TYPE_REALM	SetTimeZoneInformation	-
2089	SMSG_SET_VEHICLE_REC_ID	0x26F7	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SetVehicleRecId	-
2090	SMSG_SHADOWLANDS_CAPACITANCE_UPDATE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	-	missing_rust_opcode_constant
2091	SMSG_SHIPMENT_FACTION_UPDATE_RESULT	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
2092	SMSG_SHOW_NEUTRAL_PLAYER_FACTION_SELECT_UI	0x25DB	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ShowNeutralPlayerFactionSelectUi	-
2093	SMSG_SHOW_QUEST_COMPLETION_TEXT	0x2A95	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ShowQuestCompletionText	-
2094	SMSG_SHOW_TAXI_NODES	0x26CD	STATUS_NEVER	CONNECTION_TYPE_REALM	ShowTaxiNodes	-
2095	SMSG_SHOW_TRADE_SKILL_RESPONSE	0x2774	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	ShowTradeSkillResponse	-
2096	SMSG_SOCIAL_CONTRACT_REQUEST_RESPONSE	0x2892	STATUS_NEVER	CONNECTION_TYPE_REALM	SocialContractRequestResponse	-
2097	SMSG_SOCKET_GEMS_FAILURE	0x2728	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	SocketGemsFailure	-
2098	SMSG_SOCKET_GEMS_SUCCESS	0x2727	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SocketGemsSuccess	-
2099	SMSG_SOR_START_EXPERIENCE_INCOMPLETE	0x25DD	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SorStartExperienceIncomplete	-
2100	SMSG_SPECIAL_MOUNT_ANIM	0x269F	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpecialMountAnim	-
2101	SMSG_SPEC_INVOLUNTARILY_CHANGED	0x2718	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	SpecInvoluntarilyChanged	-
2102	SMSG_SPELL_ABSORB_LOG	0x2C1C	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellAbsorbLog	-
2103	SMSG_SPELL_CATEGORY_COOLDOWN	0x2C16	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	SpellCategoryCooldown	-
2104	SMSG_SPELL_CHANNEL_START	0x2C31	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellChannelStart	-
2105	SMSG_SPELL_CHANNEL_UPDATE	0x2C32	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellChannelUpdate	-
2106	SMSG_SPELL_COOLDOWN	0x2C15	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellCooldown	-
2107	SMSG_SPELL_DAMAGE_SHIELD	0x2C2E	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellDamageShield	-
2108	SMSG_SPELL_DELAYED	0x2C3C	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellDelayed	-
2109	SMSG_SPELL_DISPELL_LOG	0x2C17	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellDispellLog	-
2110	SMSG_SPELL_EMPOWER_SET_STAGE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
2111	SMSG_SPELL_EMPOWER_START	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
2112	SMSG_SPELL_EMPOWER_UPDATE	0xBADD	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	-	missing_rust_opcode_constant
2113	SMSG_SPELL_ENERGIZE_LOG	0x2C19	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellEnergizeLog	-
2114	SMSG_SPELL_EXECUTE_LOG	0x2C3D	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellExecuteLog	-
2115	SMSG_SPELL_FAILED_OTHER	0x2C52	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellFailedOther	-
2116	SMSG_SPELL_FAILURE	0x2C50	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellFailure	-
2117	SMSG_SPELL_FAILURE_MESSAGE	0x2C57	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	SpellFailureMessage	-
2118	SMSG_SPELL_GO	0x2C36	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellGo	-
2119	SMSG_SPELL_HEAL_ABSORB_LOG	0x2C1B	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellHealAbsorbLog	-
2120	SMSG_SPELL_HEAL_LOG	0x2C1A	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	SpellHealLog	-
