cpp_line	cpp_opcode	cpp_value	cpp_status	cpp_processing	cpp_handler	cpp_handler_file	cpp_handler_line	cpp_owner_doc	rust_const	rust_registered	rust_file	rust_handler	rust_status	rust_processing	notes
728	CMSG_PET_BATTLE_INPUT	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
729	CMSG_PET_BATTLE_QUEUE_PROPOSE_MATCH_RESULT	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
730	CMSG_PET_BATTLE_QUIT_NOTIFY	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
731	CMSG_PET_BATTLE_REPLACE_FRONT_PET	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
732	CMSG_PET_BATTLE_REQUEST_PVP	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
733	CMSG_PET_BATTLE_REQUEST_UPDATE	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
734	CMSG_PET_BATTLE_REQUEST_WILD	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
735	CMSG_PET_BATTLE_SCRIPT_ERROR_NOTIFY	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
736	CMSG_PET_BATTLE_WILD_LOCATION_FAIL	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
737	CMSG_PET_CANCEL_AURA	0x348E	STATUS_LOGGEDIN	PROCESS_INPLACE	HandlePetCancelAuraOpcode	game/Handlers/SpellHandler.cpp	300	handlers.md	PetCancelAura	no	-	-	-	-	missing_rust_dispatch
738	CMSG_PET_CAST_SPELL	0x329B	STATUS_LOGGEDIN	PROCESS_INPLACE	HandlePetCastSpellOpcode	game/Handlers/PetHandler.cpp	669	handlers.md	PetCastSpell	no	-	-	-	-	missing_rust_dispatch
739	CMSG_PET_LEARN_TALENT	0x3554	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandlePetLearnTalent	game/Handlers/PetHandler.cpp	768	handlers.md	PetLearnTalent	no	-	-	-	-	missing_rust_dispatch
740	CMSG_PET_RENAME	0x3686	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandlePetRename	game/Handlers/PetHandler.cpp	530	handlers.md	PetRename	no	-	-	-	-	missing_rust_dispatch
741	CMSG_PET_SET_ACTION	0x348A	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandlePetSetAction	game/Handlers/PetHandler.cpp	464	handlers.md	PetSetAction	no	-	-	-	-	missing_rust_dispatch
742	CMSG_PET_SPELL_AUTOCAST	0x348F	STATUS_LOGGEDIN	PROCESS_INPLACE	HandlePetSpellAutocastOpcode	game/Handlers/PetHandler.cpp	619	handlers.md	PetSpellAutocast	no	-	-	-	-	missing_rust_dispatch
743	CMSG_PET_STOP_ATTACK	0x348C	STATUS_LOGGEDIN	PROCESS_INPLACE	HandlePetStopAttack	game/Handlers/PetHandler.cpp	119	handlers.md	PetStopAttack	no	-	-	-	-	missing_rust_dispatch
744	CMSG_PING	0x3768	STATUS_NEVER	PROCESS_INPLACE	Handle_EarlyProccess	game/Server/WorldSession.cpp	808	server.md	Ping	yes	crates/wow-world/src/handlers/character.rs	handle_ping	Authed	Inplace	cpp_early_process,cpp_never_registered_in_rust
745	CMSG_PLAYER_LOGIN	0x35EB	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandlePlayerLoginOpcode	game/Handlers/CharacterHandler.cpp	999	handlers.md	PlayerLogin	yes	crates/wow-world/src/handlers/character.rs	handle_player_login	Authed	ThreadUnsafe	-
746	CMSG_PUSH_QUEST_TO_PARTY	0x349F	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandlePushQuestToParty	game/Handlers/QuestHandler.cpp	603	handlers.md	PushQuestToParty	yes	crates/wow-world/src/handlers/quest.rs::WorldSession::handle_push_quest_to_party	crates/wow-packet/src/packets/quest.rs::PushQuestToParty	SessionStatus::LoggedIn	PacketProcessing::ThreadUnsafe	#NEXT.R8.ENTITIES.598 represented-partial; parser/dispatch/NotAllowed plus QuestPoolMgr IsQuestActive consumer represented via optional read-only QuestPoolStoreLikeCpp; sender-self SMSG_QUEST_PUSH_RESULT emitted for represented preflight returns NotAllowed=19, NotDaily=14, NotInParty=16 with empty title when player_guid exists; missing pool store remains evidence-only with no packet; GroupRuntimeUnrepresented/full receiver fanout still open
747	CMSG_PVP_LOG_DATA	0x317F	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandlePVPLogDataOpcode	game/Handlers/BattleGroundHandler.cpp	257	handlers.md	PvpLogData	no	-	-	-	-	missing_rust_dispatch
748	CMSG_QUERY_ARENA_TEAM	0x36A4	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleQueryArenaTeam	game/Handlers/BattleGroundHandler.cpp	1338	handlers.md	QueryArenaTeam	no	-	-	-	-	missing_rust_dispatch
749	CMSG_QUERY_BATTLE_PET_NAME	0x3276	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQueryBattlePetName	game/Handlers/BattlePetHandler.cpp	50	handlers.md	QueryBattlePetName	no	-	-	-	-	missing_rust_dispatch
750	CMSG_QUERY_CORPSE_LOCATION_FROM_CLIENT	0x3662	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleQueryCorpseLocation	game/Handlers/QueryHandler.cpp	126	handlers.md	QueryCorpseLocationFromClient	no	-	-	-	-	missing_rust_dispatch
751	CMSG_QUERY_CORPSE_TRANSPORT	0x3663	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleQueryCorpseTransport	game/Handlers/QueryHandler.cpp	235	handlers.md	QueryCorpseTransport	no	-	-	-	-	missing_rust_dispatch
752	CMSG_QUERY_COUNTDOWN_TIMER	0x31AA	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	QueryCountdownTimer	yes	crates/wow-world/src/handlers/misc.rs	handle_request_countdown_timer	LoggedIn	Inplace	cpp_unhandled_null,cpp_unhandled_registered_in_rust
753	CMSG_QUERY_CREATURE	0x3270	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleCreatureQuery	game/Handlers/QueryHandler.cpp	71	handlers.md	QueryCreature	yes	crates/wow-world/src/handlers/character.rs	handle_query_creature	LoggedIn	Inplace	status_mismatch_cpp_LoggedIn
754	CMSG_QUERY_GAME_OBJECT	0x3271	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleGameObjectQueryOpcode	game/Handlers/QueryHandler.cpp	101	handlers.md	QueryGameObject	yes	crates/wow-world/src/handlers/character.rs	handle_query_game_object	LoggedIn	Inplace	status_mismatch_cpp_LoggedIn
755	CMSG_QUERY_GARRISON_PET_NAME	0xBADD	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
756	CMSG_QUERY_GUILD_INFO	0x368B	STATUS_AUTHED	PROCESS_THREADUNSAFE	HandleGuildQueryOpcode	game/Handlers/GuildHandler.cpp	33	handlers.md	QueryGuildInfo	no	-	-	-	-	missing_rust_dispatch
757	CMSG_QUERY_INSPECT_ACHIEVEMENTS	0x3500	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQueryInspectAchievements	game/Handlers/InspectHandler.cpp	84	handlers.md	QueryInspectAchievements	no	-	-	-	-	missing_rust_dispatch
758	CMSG_QUERY_NEXT_MAIL_TIME	0x3539	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleQueryNextMailTime	game/Handlers/MailHandler.cpp	639	handlers.md	QueryNextMailTime	yes	crates/wow-world/src/handlers/misc.rs	handle_query_next_mail_time	LoggedIn	ThreadUnsafe	-
759	CMSG_QUERY_NPC_TEXT	0x3272	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleNpcTextQueryOpcode	game/Handlers/QueryHandler.cpp	175	handlers.md	QueryNpcText	yes	crates/wow-world/src/handlers/character.rs	handle_query_npc_text	LoggedIn	Inplace	status_mismatch_cpp_LoggedIn
760	CMSG_QUERY_PAGE_TEXT	0x3274	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQueryPageText	game/Handlers/QueryHandler.cpp	202	handlers.md	QueryPageText	no	-	-	-	-	missing_rust_dispatch
761	CMSG_QUERY_PETITION	0x3277	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleQueryPetition	game/Handlers/PetitionsHandler.cpp	153	handlers.md	QueryPetition	no	-	-	-	-	missing_rust_dispatch
762	CMSG_QUERY_PET_NAME	0x3275	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQueryPetName	game/Handlers/PetHandler.cpp	411	handlers.md	QueryPetName	no	-	-	-	-	missing_rust_dispatch
763	CMSG_QUERY_PLAYER_NAMES	0x3772	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQueryPlayerNames	game/Handlers/QueryHandler.cpp	49	handlers.md	QueryPlayerNames	yes	crates/wow-world/src/handlers/character.rs	handle_query_player_names	LoggedIn	Inplace	status_mismatch_cpp_LoggedIn
764	CMSG_QUERY_PLAYER_NAMES_FOR_COMMUNITY	0x3770	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	QueryPlayerNamesForCommunity	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
765	CMSG_QUERY_PLAYER_NAME_BY_COMMUNITY_ID	0x376F	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	QueryPlayerNameByCommunityId	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
766	CMSG_QUERY_QUEST_COMPLETION_NPCS	0x3177	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQueryQuestCompletionNPCs	game/Handlers/QueryHandler.cpp	252	handlers.md	QueryQuestCompletionNpcs	yes	crates/wow-packet/src/packets/query.rs	crates/wow-world/src/handlers/quest.rs	crates/wow-world/src/session.rs	#NEXT.R8.ENTITIES.595	represented relation response: parser/serializer/LoggedIn Inplace dispatch, QuestStore Creature enders plus GO masked entries; no QuestPOI/full ObjectMgr/manual-test-ready
767	CMSG_QUERY_QUEST_INFO	0x3273	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestQueryOpcode	game/Handlers/QuestHandler.cpp	255	handlers.md	QueryQuestInfo	yes	crates/wow-world/src/handlers/quest.rs	handle_query_quest_info	LoggedIn	Inplace	-
768	CMSG_QUERY_QUEST_ITEM_USABILITY	0x3178	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	QueryQuestItemUsability	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
769	CMSG_QUERY_REALM_NAME	0x368A	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQueryRealmName	game/Handlers/QueryHandler.cpp	319	handlers.md	QueryRealmName	yes	crates/wow-world/src/handlers/character.rs	handle_query_realm_name	LoggedIn	Inplace	status_mismatch_cpp_LoggedIn
770	CMSG_QUERY_SCENARIO_POI	0xBADD	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQueryScenarioPOI	game/Handlers/ScenarioHandler.cpp	22	handlers.md	-	no	-	-	-	-	missing_rust_opcode_constant
771	CMSG_QUERY_TIME	0x34D5	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQueryTimeOpcode	game/Handlers/QueryHandler.cpp	58	handlers.md	QueryTime	yes	crates/wow-world/src/handlers/misc.rs	handle_query_time	LoggedIn	Inplace	-
772	CMSG_QUERY_TREASURE_PICKER	0x32DC	STATUS_UNHANDLED	PROCESS_INPLACE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	QueryTreasurePicker	no	-	-	-	-	missing_rust_dispatch,cpp_unhandled_null
773	CMSG_QUERY_VOID_STORAGE	0x31A3	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleVoidStorageQuery	game/Handlers/VoidStorageHandler.cpp	52	handlers.md	QueryVoidStorage	no	-	-	-	-	missing_rust_dispatch
774	CMSG_QUEST_CONFIRM_ACCEPT	0x349E	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleQuestConfirmAccept	game/Handlers/QuestHandler.cpp	499	handlers.md	QuestConfirmAccept	yes	crates/wow-packet/src/packets/quest.rs	crates/wow-world/src/handlers/quest.rs; crates/wow-world/src/session.rs	cargo test -p wow-packet quest_confirm_accept --lib -- --nocapture; cargo test -p wow-world quest_confirm_accept --lib -- --nocapture; PROTOC=/home/cdmonio/.local/protoc/bin/protoc cargo check -p world-server	#NEXT.R8.ENTITIES.594	represented-partial_pending_sharing_confirm; no full ObjectAccessor/group/AddQuest/source-spell runtime
775	CMSG_QUEST_GIVER_ACCEPT_QUEST	0x3498	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestgiverAcceptQuestOpcode	game/Handlers/QuestHandler.cpp	105	handlers.md	QuestGiverAcceptQuest	yes	crates/wow-world/src/handlers/quest.rs	handle_quest_giver_accept_quest	LoggedIn	Inplace	-
776	CMSG_QUEST_GIVER_CHOOSE_REWARD	0x349A	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestgiverChooseRewardOpcode	game/Handlers/QuestHandler.cpp	269	handlers.md	QuestGiverChooseReward	yes	crates/wow-world/src/handlers/quest.rs	handle_quest_giver_choose_reward	LoggedIn	Inplace	-
777	CMSG_QUEST_GIVER_CLOSE_QUEST	0x3549	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestgiverCloseQuest	game/Handlers/QuestHandler.cpp	591	handlers.md	QuestGiverCloseQuest	no	-	-	-	-	missing_rust_dispatch
778	CMSG_QUEST_GIVER_COMPLETE_QUEST	0x3499	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestgiverCompleteQuest	game/Handlers/QuestHandler.cpp	533	handlers.md	QuestGiverCompleteQuest	yes	crates/wow-world/src/handlers/quest.rs	handle_quest_giver_complete_quest	LoggedIn	Inplace	-
779	CMSG_QUEST_GIVER_HELLO	0x3496	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestgiverHelloOpcode	game/Handlers/QuestHandler.cpp	76	handlers.md	QuestGiverHello	yes	crates/wow-world/src/handlers/quest.rs	handle_quest_giver_hello	LoggedIn	Inplace	-
780	CMSG_QUEST_GIVER_QUERY_QUEST	0x3497	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestgiverQueryQuestOpcode	game/Handlers/QuestHandler.cpp	228	handlers.md	QuestGiverQueryQuest	yes	crates/wow-world/src/handlers/quest.rs	handle_quest_giver_query_quest	LoggedIn	Inplace	-
781	CMSG_QUEST_GIVER_REQUEST_REWARD	0x349B	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestgiverRequestRewardOpcode	game/Handlers/QuestHandler.cpp	410	handlers.md	QuestGiverRequestReward	yes	crates/wow-world/src/handlers/quest.rs	handle_quest_giver_request_reward	LoggedIn	Inplace	-
782	CMSG_QUEST_GIVER_STATUS_MULTIPLE_QUERY	0x349D	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleQuestgiverStatusMultipleQuery	game/Handlers/QuestHandler.cpp	770	handlers.md	QuestGiverStatusMultipleQuery	yes	crates/wow-world/src/handlers/character.rs	handle_quest_giver_status_multiple_query	LoggedIn	ThreadUnsafe	-
783	CMSG_QUEST_GIVER_STATUS_QUERY	0x349C	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestgiverStatusQueryOpcode	game/Handlers/QuestHandler.cpp	41	handlers.md	QuestGiverStatusQuery	yes	crates/wow-world/src/handlers/quest.rs	handle_quest_giver_status_query	LoggedIn	Inplace	-
784	CMSG_QUEST_GIVER_STATUS_TRACKED_QUERY	0x356B	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestgiverStatusTrackedQueryOpcode	game/Handlers/QuestHandler.cpp	775	handlers.md	QuestGiverStatusTrackedQuery	no	-	-	-	-	missing_rust_dispatch
785	CMSG_QUEST_LOG_REMOVE_QUEST	0x352E	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestLogRemoveQuest	game/Handlers/QuestHandler.cpp	439	handlers.md	QuestLogRemoveQuest	yes	crates/wow-world/src/handlers/quest.rs	handle_quest_log_remove_quest	LoggedIn	Inplace	-
786	CMSG_QUEST_POI_QUERY	0x36B2	STATUS_LOGGEDIN	PROCESS_INPLACE	HandleQuestPOIQuery	game/Handlers/QueryHandler.cpp	280	handlers.md	QuestPoiQuery	no	-	-	-	-	missing_rust_dispatch
787	CMSG_QUEST_PUSH_RESULT	0x34A0	STATUS_LOGGEDIN	PROCESS_THREADUNSAFE	HandleQuestPushResult	game/Handlers/QuestHandler.cpp	758	handlers.md	QuestPushResult	yes	crates/wow-world/src/handlers/quest.rs	handle_quest_push_result	LoggedIn	ThreadUnsafe	represented-partial_r8_593_no_full_party_fanout
788	CMSG_QUEST_SESSION_BEGIN_RESPONSE	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
789	CMSG_QUEST_SESSION_REQUEST_START	0xBADD	STATUS_UNHANDLED	PROCESS_THREADUNSAFE	Handle_NULL	game/Server/WorldSession.cpp	803	server.md	-	no	-	-	-	-	missing_rust_opcode_constant,cpp_unhandled_null
