family	subfamily	script_name	base_class	cxx_ref	rust_status	notes
Kalimdor	CavernsOfTime	npc_crate_helper	CreatureScript	src/server/scripts/Kalimdor/CavernsOfTime/CullingOfStratholme/culling_of_stratholme.cpp:1	missing	No Rust script implementation detected
Kalimdor	CavernsOfTime	instance_culling_of_stratholme	InstanceMapScript	src/server/scripts/Kalimdor/CavernsOfTime/CullingOfStratholme/instance_culling_of_stratholme.cpp:1	missing	No Rust script implementation detected
Kalimdor	CavernsOfTime	npc_arthas_stratholme	CreatureScript	src/server/scripts/Kalimdor/CavernsOfTime/CullingOfStratholme/npc_arthas.cpp:1	missing	No Rust script implementation detected
Kalimdor	CavernsOfTime	spell_stratholme_crusader_strike	SpellScript	src/server/scripts/Kalimdor/CavernsOfTime/CullingOfStratholme/npc_arthas.cpp:1	missing	No Rust script implementation detected
Kalimdor	CavernsOfTime	instance_old_hillsbrad	InstanceMapScript	src/server/scripts/Kalimdor/CavernsOfTime/EscapeFromDurnholdeKeep/instance_old_hillsbrad.cpp:1	missing	No Rust script implementation detected
Kalimdor	CavernsOfTime	instance_the_black_morass	InstanceMapScript	src/server/scripts/Kalimdor/CavernsOfTime/TheBlackMorass/instance_the_black_morass.cpp:1	missing	No Rust script implementation detected
Kalimdor	DireMaul	instance_dire_maul	InstanceMapScript	src/server/scripts/Kalimdor/DireMaul/instance_dire_maul.cpp:1	missing	No Rust script implementation detected
Kalimdor	Maraudon	celebras_the_cursed	CreatureScript	src/server/scripts/Kalimdor/Maraudon/boss_celebras_the_cursed.cpp:1	missing	No Rust script implementation detected
Kalimdor	Maraudon	boss_landslide	CreatureScript	src/server/scripts/Kalimdor/Maraudon/boss_landslide.cpp:1	missing	No Rust script implementation detected
Kalimdor	Maraudon	boss_noxxion	CreatureScript	src/server/scripts/Kalimdor/Maraudon/boss_noxxion.cpp:1	missing	No Rust script implementation detected
Kalimdor	Maraudon	boss_princess_theradras	CreatureScript	src/server/scripts/Kalimdor/Maraudon/boss_princess_theradras.cpp:1	missing	No Rust script implementation detected
Kalimdor	Maraudon	instance_maraudon	InstanceMapScript	src/server/scripts/Kalimdor/Maraudon/instance_maraudon.cpp:1	missing	No Rust script implementation detected
Kalimdor	OnyxiasLair	instance_onyxias_lair	InstanceMapScript	src/server/scripts/Kalimdor/OnyxiasLair/instance_onyxias_lair.cpp:1	missing	No Rust script implementation detected
Kalimdor	RagefireChasm	instance_ragefire_chasm	InstanceMapScript	src/server/scripts/Kalimdor/RagefireChasm/instance_ragefire_chasm.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenDowns	boss_amnennar_the_coldbringer	CreatureScript	src/server/scripts/Kalimdor/RazorfenDowns/boss_amnennar_the_coldbringer.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenDowns	boss_glutton	CreatureScript	src/server/scripts/Kalimdor/RazorfenDowns/boss_glutton.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenDowns	boss_mordresh_fire_eye	CreatureScript	src/server/scripts/Kalimdor/RazorfenDowns/boss_mordresh_fire_eye.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenDowns	boss_tuten_kash	CreatureScript	src/server/scripts/Kalimdor/RazorfenDowns/boss_tuten_kash.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenDowns	instance_razorfen_downs	InstanceMapScript	src/server/scripts/Kalimdor/RazorfenDowns/instance_razorfen_downs.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenDowns	npc_belnistrasz	CreatureScript	src/server/scripts/Kalimdor/RazorfenDowns/razorfen_downs.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenDowns	npc_idol_room_spawner	CreatureScript	src/server/scripts/Kalimdor/RazorfenDowns/razorfen_downs.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenDowns	npc_tomb_creature	CreatureScript	src/server/scripts/Kalimdor/RazorfenDowns/razorfen_downs.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenDowns	go_gong	GameObjectScript	src/server/scripts/Kalimdor/RazorfenDowns/razorfen_downs.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenKraul	instance_razorfen_kraul	InstanceMapScript	src/server/scripts/Kalimdor/RazorfenKraul/instance_razorfen_kraul.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenKraul	npc_willix	CreatureScript	src/server/scripts/Kalimdor/RazorfenKraul/razorfen_kraul.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenKraul	spell_snufflenose_command	SpellScriptLoader	src/server/scripts/Kalimdor/RazorfenKraul/razorfen_kraul.cpp:1	missing	No Rust script implementation detected
Kalimdor	RazorfenKraul	spell_snufflenose_commandSpellScript	SpellScript	src/server/scripts/Kalimdor/RazorfenKraul/razorfen_kraul.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	boss_ayamiss	CreatureScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_ayamiss.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	npc_hive_zara_larva	CreatureScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_ayamiss.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	boss_buru	CreatureScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_buru.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	npc_buru_egg	CreatureScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_buru.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	spell_egg_explosion	SpellScriptLoader	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_buru.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	spell_egg_explosion_SpellScript	SpellScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_buru.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	boss_kurinnaxx	CreatureScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_kurinnaxx.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	boss_moam	CreatureScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_moam.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	boss_ossirian	CreatureScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_ossirian.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	go_ossirian_crystal	GameObjectScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_ossirian.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	boss_rajaxx	CreatureScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_rajaxx.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	spell_rajaxx_thundercrash	SpellScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/boss_rajaxx.cpp:1	missing	No Rust script implementation detected
Kalimdor	RuinsOfAhnQiraj	instance_ruins_of_ahnqiraj	InstanceMapScript	src/server/scripts/Kalimdor/RuinsOfAhnQiraj/instance_ruins_of_ahnqiraj.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_kri	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_bug_trio.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_vem	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_bug_trio.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_yauj	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_bug_trio.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_eye_of_cthun	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_cthun.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_cthun	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_cthun.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	npc_eye_tentacle	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_cthun.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	npc_claw_tentacle	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_cthun.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	npc_giant_claw_tentacle	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_cthun.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	npc_giant_eye_tentacle	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_cthun.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	npc_giant_flesh_tentacle	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_cthun.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_fankriss	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_fankriss.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_huhuran	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_huhuran.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_ouro	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_ouro.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_sartura	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_sartura.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	npc_sartura_royal_guard	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_sartura.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	at_aq_battleguard_sartura	AreaTriggerScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_sartura.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_skeram	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_skeram.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	spell_skeram_arcane_explosion	SpellScriptLoader	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_skeram.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	spell_skeram_arcane_explosion_SpellScript	SpellScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_skeram.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	spell_skeram_true_fulfillment	SpellScriptLoader	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_skeram.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	spell_skeram_true_fulfillment_SpellScript	SpellScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_skeram.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_veknilash	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_twinemperors.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_veklor	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_twinemperors.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	boss_viscidus	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_viscidus.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	npc_glob_of_viscidus	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/boss_viscidus.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	instance_temple_of_ahnqiraj	InstanceMapScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/instance_temple_of_ahnqiraj.cpp:1	missing	No Rust script implementation detected
Kalimdor	TempleOfAhnQiraj	npc_anubisath_sentinel	CreatureScript	src/server/scripts/Kalimdor/TempleOfAhnQiraj/mob_anubisath_sentinel.cpp:1	missing	No Rust script implementation detected
Kalimdor	WailingCaverns	instance_wailing_caverns	InstanceMapScript	src/server/scripts/Kalimdor/WailingCaverns/instance_wailing_caverns.cpp:1	missing	No Rust script implementation detected
Kalimdor	WailingCaverns	npc_disciple_of_naralex	CreatureScript	src/server/scripts/Kalimdor/WailingCaverns/wailing_caverns.cpp:1	missing	No Rust script implementation detected
Kalimdor	ZulFarrak	boss_zum_rah	CreatureScript	src/server/scripts/Kalimdor/ZulFarrak/boss_zum_rah.cpp:1	missing	No Rust script implementation detected
Kalimdor	ZulFarrak	instance_zulfarrak	InstanceMapScript	src/server/scripts/Kalimdor/ZulFarrak/instance_zulfarrak.cpp:1	missing	No Rust script implementation detected
Kalimdor	ZulFarrak	npc_sergeant_bly	CreatureScript	src/server/scripts/Kalimdor/ZulFarrak/zulfarrak.cpp:1	missing	No Rust script implementation detected
Kalimdor	ZulFarrak	go_troll_cage	GameObjectScript	src/server/scripts/Kalimdor/ZulFarrak/zulfarrak.cpp:1	missing	No Rust script implementation detected
Kalimdor	ZulFarrak	npc_weegli_blastfuse	CreatureScript	src/server/scripts/Kalimdor/ZulFarrak/zulfarrak.cpp:1	missing	No Rust script implementation detected
Kalimdor	ZulFarrak	go_shallow_grave	GameObjectScript	src/server/scripts/Kalimdor/ZulFarrak/zulfarrak.cpp:1	missing	No Rust script implementation detected
Kalimdor	ZulFarrak	at_zumrah	AreaTriggerScript	src/server/scripts/Kalimdor/ZulFarrak/zulfarrak.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_ashenvale.cpp	npc_ruul_snowhoof	CreatureScript	src/server/scripts/Kalimdor/zone_ashenvale.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_ashenvale.cpp	npc_muglash	CreatureScript	src/server/scripts/Kalimdor/zone_ashenvale.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_ashenvale.cpp	go_naga_brazier	GameObjectScript	src/server/scripts/Kalimdor/zone_ashenvale.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_ashenvale.cpp	spell_destroy_karangs_banner	SpellScriptLoader	src/server/scripts/Kalimdor/zone_ashenvale.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_ashenvale.cpp	spell_destroy_karangs_banner_SpellScript	SpellScript	src/server/scripts/Kalimdor/zone_ashenvale.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_azuremyst_isle.cpp	npc_draenei_survivor	CreatureScript	src/server/scripts/Kalimdor/zone_azuremyst_isle.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_azuremyst_isle.cpp	npc_engineer_spark_overgrind	CreatureScript	src/server/scripts/Kalimdor/zone_azuremyst_isle.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_azuremyst_isle.cpp	npc_injured_draenei	CreatureScript	src/server/scripts/Kalimdor/zone_azuremyst_isle.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_azuremyst_isle.cpp	npc_magwin	CreatureScript	src/server/scripts/Kalimdor/zone_azuremyst_isle.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_azuremyst_isle.cpp	npc_geezle	CreatureScript	src/server/scripts/Kalimdor/zone_azuremyst_isle.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_azuremyst_isle.cpp	spell_inoculate_nestlewood	AuraScript	src/server/scripts/Kalimdor/zone_azuremyst_isle.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_azuremyst_isle.cpp	spell_azuremyst_isle_cast_fishing_net	SpellScript	src/server/scripts/Kalimdor/zone_azuremyst_isle.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_bloodmyst_isle.cpp	npc_sironas	CreatureScript	src/server/scripts/Kalimdor/zone_bloodmyst_isle.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_bloodmyst_isle.cpp	npc_demolitionist_legoso	CreatureScript	src/server/scripts/Kalimdor/zone_bloodmyst_isle.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_bloodmyst_isle.cpp	spell_free_webbed	SpellScript	src/server/scripts/Kalimdor/zone_bloodmyst_isle.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_bloodmyst_isle.cpp	spell_free_webbed_on_quest	SpellScript	src/server/scripts/Kalimdor/zone_bloodmyst_isle.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_desolace.cpp	npc_aged_dying_ancient_kodo	CreatureScript	src/server/scripts/Kalimdor/zone_desolace.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_durotar.cpp	npc_lazy_peon	CreatureScript	src/server/scripts/Kalimdor/zone_durotar.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_durotar.cpp	spell_voodoo	SpellScript	src/server/scripts/Kalimdor/zone_durotar.cpp:1	missing	No Rust script implementation detected
Kalimdor	zone_dustwallow_marsh.cpp	spell_ooze_zap	SpellScript	src/server/scripts/Kalimdor/zone_dustwallow_marsh.cpp:1	missing	No Rust script implementation detected
